Fish_Individual_ID,Fork_Length,Total_Length,Round_Weight,Sex_ID,Assessed_Fish_Age,Assessed_Age_Confidence
700050085,384,412,584,2,3,7
700094302,403,426,791,1,3,9
1400057578,234,259,132,1,3,8
700078794,494,524,915,2,5,3
700078412,469,510,1488,4,13,7
700110592,414,462,622,4,18,6
700047056,364,684,487,1,6,9
700052270,425,450,872,2,5,9
121928,180,197,60,2,2,7
700140908,470,503,795,1,4,6
158913,520,550,980,2,4,6
700051992,467,504,1402,1,11,5
1400058019,190,202,100,,3,8
77740,430,472,810,1,9,6
700110032,454,507,1315,1,12,6
700042748,304,304,182,,4,8
700106985,680,719,1776,2,8,6
1400056017,397,435,605,2,5,7
700036111,524,545,1879,1,11,8
700088516,420,445,900,2,9,8
700050556,181,191,66,4,1,9
700052498,443,478,948,2,6,8
156798,555,582,1415,2,5,6
700119756,276,289,207,1,3,9
700086976,481,509,1101,1,13,8
700121820,440,497,900,2,27,5
130711,225,236,100,1,2,9
700068532,540,568,2025,2,14,8
157448,554,594,1160,2,3,7
700117126,402,430,884,4,9,7
700101701,401,443,665,2,14,5
700143015,476,518,1603,4,9,6
700070155,365,393,542,2,6,9
66894,232,250,124,1,5,8
154560,504,536,890,2,3,5
1400069417,595,624,2300,2,7,8
700061645,401,450,866,,23,7
700113154,460,510,1156,2,26,5
700126625,423,458,1187,1,9,6
700070722,368,391,623,1,6,9
700053188,490,519,1110,2,12,9
700111550,239,248,208,4,8,9
700092177,323,368,474,2,5,9
700049781,361,385,270,2,2,8
700070112,402,430,728,1,6,9
700057747,201,211,129,2,6,7
700109972,315,335,250,4,3,9
700052867,558,596,1331,2,22,9
700065682,411,458,1187,4,8,8
700123525,280,308,345,,6,6
700104599,338,361,353,4,6,9
700053802,595,621,1436,2,8,3
700083431,269,300,200,2,7,7
700029864,262,289,197,1,17,8
700036622,172,176,129,,4,8
700047898,410,449,1104,4,6,8
700034338,450,482,98,2,7,6
61680,,168,48,2,1,6
700072041,446,473,1171,2,9,8
700137279,510,556,2080,4,19,5
700045593,381,410,890,,9,7
157955,283,303,205,1,2,9
700040560,237,255,168,,3,8
700035965,426,470,837,,12,6
700103558,211,221,120,1,3,9
700033527,423,470,967,2,21,8
700142501,260,280,201,4,3,9
700088563,545,574,1564,2,11,6
700091822,384,416,806,4,8,6
1400072504,222,233,150,2,3,8
700063218,355,377,480,1,3,8
700049596,393,445,689,,11,8
700130447,203,231,97,2,3,8
1400082925,190,200,90,4,2,2
700118012,241,251,196,4,7,6
700110061,304,340,363,2,4,9
77657,116,121,22,1,0,9
1400074102,195,210,100,1,2,7
111415,174,186,41,4,1,9
700040203,356,380,546,2,5,8
62140,,100,,,0,7
700092961,369,400,897,,5,6
700132243,430,456,760,2,12,9
700053520,470,520,984,2,10,6
700029809,562,604,1879,2,17,5
700142172,455,485,1155,2,7,8
700037436,172,194,51,4,2,9
700125876,225,251,119,4,2,8
700056418,329,329,256,,6,8
159595,442,471,970,1,7,9
700047506,534,567,839,2,7,6
700032580,478,506,1019,4,14,8
700134411,517,546,1652,2,7,8
700031557,568,607,1207,4,5,6
700072316,403,435,870,2,10,7
700062844,262,281,170,,3,8
1400056036,181,193,78,,3,7
700113090,419,472,939,2,21,3
700029718,381,411,813,4,5,9
700103549,221,228,149,2,4,7
700049862,485,520,778,2,3,7
1400019581,460,522,720,,6,6
80772,215,225,160,1,2,9
700082669,438,466,722,2,9,9
700082900,361,393,736,,4,8
54501,439,407,1025,2,2,7
700055812,596,618,1430,2,2,7
700057102,236,257,162,4,3,9
700103497,196,206,109,1,3,9
700056005,343,363,418,1,5,9
700053735,377,405,695,2,7,8
700134784,260,277,167,2,2,9
700139363,377,425,546,1,18,6
700100927,560,600,1150,1,7,6
104236,215,230,86,2,3,9
700096184,313,334,505,1,9,9
700064553,611,650,1530,2,8,6
700034660,430,456,928,1,6,9
700103170,211,221,130,2,3,8
158745,410,434,620,2,6,9
700100942,434,467,813,1,14,6
700131779,366,392,515,1,9,8
700110434,636,675,1700,4,4,8
700142541,530,561,870,1,4,6
700052975,524,551,1750,1,9,9
700041858,265,299,214,4,5,7
700128506,310,333,375,1,5,8
700137728,441,486,1005,1,29,6
700054099,380,427,639,2,14,8
700115172,399,429,812,2,4,9
700118205,388,419,606,2,8,8
700132147,501,534,1373,2,13,8
700128383,610,640,1489,1,8,6
700103278,387,405,588,2,3,9
700049077,759,809,3674,2,5,6
700092631,214,225,132,,6,8
700054397,280,315,322,1,4,8
700073011,481,507,1468,2,9,9
700033736,387,401,647,1,4,9
73965,258,270,250,2,6,7
700050633,524,560,1036,2,7,7
700107326,449,477,897,1,7,8
700059734,230,245,115,,4,7
700119197,290,304,428,1,4,7
1400086775,459,486,1100,2,8,8
1400019462,649,734,1500,,10,7
700108170,433,459,896,1,10,8
700057861,307,326,315,2,5,8
700126051,431,455,740,2,7,9
700052444,470,516,1223,2,14,8
700047490,329,349,504,4,4,8
700053924,388,432,636,1,9,6
1400058113,360,383,512,1,5,9
111636,352,365,370,1,3,9
700120772,322,343,297,1,6,9
700125601,320,339,204,2,8,8
700121847,470,526,1050,2,18,5
700069842,230,247,160,4,2,8
700108577,284,301,231,2,4,9
700071504,540,571,1784,2,13,7
1400087064,149,155,27,,0,8
700116758,465,500,1456,,11,6
700071929,473,510,1585,2,11,7
105351,531,575,1620,2,17,6
700037858,478,503,1222,1,6,9
158174,317,336,308,1,4,9
700036004,390,430,612,2,8,8
700112760,176,184,71,4,6,9
700034201,489,523,1535,1,10,9
700057271,591,651,2325,1,14,6
700078797,425,451,860,1,6,9
700088822,232,260,150,2,8,8
1400086378,571,599,2200,1,21,7
700040307,398,420,699,2,8,9
700109420,428,477,1072,2,21,7
700052233,511,566,1960,1,14,6
700072190,438,470,1018,1,15,7
1400015117,255,274,200,2,7,3
700120646,380,428,805,2,13,6
700064751,460,490,825,2,12,9
1400037830,214,230,100,2,1,7
161846,408,430,550,1,9,9
700122861,273,295,177,4,9,8
700109265,257,276,138,1,6,8
700134861,497,552,1317,1,37,6
157369,673,714,1840,2,5,7
700066712,272,306,283,4,3,8
700087520,375,404,560,2,9,9
700137265,439,478,1383,,10,7
89706,474,522,1050,2,7,7
700038100,355,380,434,2,8,9
118944,355,376,550,2,3,9
159518,342,360,395,2,12,6
700072471,329,360,478,4,10,7
1400071935,240,260,170,4,5,7
700110692,673,719,2163,2,5,7
700052778,377,377,372,4,3,9
700039173,330,355,369,2,5,9
700069779,466,492,1116,2,9,9
700043549,293,315,278,4,4,9
700110158,303,327,255,4,4,5
700044553,434,462,823,2,4,9
89409,481,510,900,1,4,6
1400070670,430,458,1200,1,5,6
700120829,359,382,417,2,8,8
700118327,192,205,76,2,3,9
700069053,295,323,329,2,10,9
700126778,490,519,1270,1,10,8
700118196,168,175,65,,3,8
73975,267,297,177,1,6,8
700097154,370,398,540,1,10,9
700048996,239,253,235,1,4,7
700139232,257,281,166,4,9,7
700125801,281,300,193,2,7,8
700070015,630,670,1610,4,6,7
700111757,303,333,409,4,4,8
700140649,295,333,358,2,5,8
700093094,219,231,149,,5,6
700054082,157,178,45,2,13,7
700050854,578,605,1909,2,16,8
700044149,450,475,1332,4,9,7
700119971,558,593,1183,1,4,6
147947,356,388,345,1,1,9
700038769,749,802,3848,1,12,7
700075973,356,371,560,2,3,4
700127652,588,622,1610,1,7,6
700030069,498,522,1462,2,4,9
104237,291,314,241,2,4,9
700095294,580,615,1327,2,5,7
700052475,507,534,1428,2,9,9
700083271,460,519,1550,2,13,8
1400078095,315,350,300,1,6,8
700064956,530,563,1019,2,9,7
700086343,568,605,1838,2,18,7
700132115,459,492,1238,4,11,5
700140667,305,346,420,1,8,7
700052745,455,507,1385,1,13,5
700036833,412,466,744,1,15,5
700098950,578,612,1150,4,7,6
700119990,210,228,104,2,2,9
700034567,482,529,1599,1,30,6
700082843,510,555,1792,,9,4
700127371,410,438,1126,4,13,5
126619,764,834,7100,1,19,6
700123146,228,246,118,4,3,9
700103570,181,188,77,2,2,9
700135215,604,639,1153,4,6,7
700043046,180,198,53,1,3,6
700103965,551,578,1930,2,13,7
1400074123,300,315,450,1,4,7
700065536,465,502,1529,4,11,7
700032300,423,446,756,2,6,9
700127043,636,676,1528,4,7,6
700084992,253,270,165,4,3,9
700101851,670,710,2450,2,4,7
700121215,365,390,463,2,11,8
700049633,350,393,490,,7,8
700059397,465,522,1150,2,31,7
700129165,426,451,872,2,8,8
700051764,580,616,1239,2,7,7
700044637,686,767,4186,2,22,7
700125480,355,392,640,4,5,8
700039431,175,197,50,1,6,9
700115283,273,284,371,2,6,6
700113456,513,539,1299,1,18,9
700054454,405,437,732,2,8,9
110689,234,252,130,4,4,9
700070291,558,590,1066,2,4,7
700048890,433,471,1326,,8,7
700060556,588,623,1460,1,7,5
700134983,459,492,675,1,3,7
700072168,442,490,1201,2,9,8
700074468,230,244,100,4,2,9
700074126,471,528,1200,2,8,8
700109970,305,325,246,4,3,9
700092427,378,418,756,4,8,7
700103929,274,291,200,4,4,9
1400055757,183,190,134,,5,9
700093442,199,210,79,,2,8
93425,460,502,1150,1,6,8
111672,300,305,220,1,3,9
700133095,480,512,720,1,5,6
172386,395,417,1080,2,6,8
700072631,286,307,354,4,5,7
700034317,442,499,1106,2,16,6
700044961,440,475,720,4,16,5
700046017,289,310,249,4,4,9
700039307,386,432,731,1,12,8
700060268,348,370,434,1,8,9
700052073,165,189,46,2,5,8
102700,166,178,34,2,1,8
700065395,288,306,226,4,4,9
700064958,545,580,1084,1,5,8
700071084,377,409,758,2,5,6
700076672,487,538,1819,4,16,7
700050485,486,486,751,,10,6
700106393,374,395,513,2,4,9
1400035824,310,329,300,2,3,7
700078056,168,180,43,4,1,9
700109646,817,878,5017,1,11,6
700105056,202,217,89,4,2,9
700096753,265,284,126,4,1,8
700058778,772,810,3250,2,9,6
700106856,439,466,815,2,7,9
1400016564,457,489,1600,4,10,2
700035530,504,545,1848,2,11,7
1400070814,284,315,260,2,5,8
1400086357,405,428,750,2,2,9
700120110,625,655,2346,2,11,9
131016,390,420,1100,1,9,6
156591,484,515,1510,1,12,6
1400057715,280,312,216,1,4,7
700033020,429,470,1111,1,12,6
700136720,238,244,91,1,4,9
700034588,378,400,504,1,4,9
700039989,412,440,651,2,8,9
700136951,330,349,368,4,3,9
700065811,526,526,774,1,14,8
700058867,255,273,162,4,2,9
1400011491,275,294,180,1,3,3
700034803,450,502,1071,,12,6
700118024,426,461,800,2,11,8
700035118,460,516,1470,1,13,6
700097313,435,480,1089,2,12,7
700097218,507,565,1767,1,15,8
700052904,455,511,1378,2,16,5
700059799,315,342,425,,6,7
700104928,365,401,711,2,11,8
700034782,444,486,1012,1,23,8
700123559,275,293,218,4,3,8
700075001,482,512,1420,2,7,8
160158,182,196,62,2,1,9
700140346,281,321,320,4,9,7
700069669,359,381,471,4,5,9
1400011413,243,260,110,1,2,8
700109933,931,980,6075,2,11,7
700137113,523,551,1404,2,12,8
700139978,290,310,253,4,3,9
700121390,261,282,166,1,5,9
700058856,363,385,453,4,3,9
700097287,552,590,1576,2,9,9
700140377,565,597,1551,2,13,7
80663,355,374,1000,2,5,9
700034298,529,560,1900,2,7,8
700059148,444,487,1350,,5,7
700059614,498,529,1450,1,4,9
700039548,494,525,1547,1,11,7
700140186,369,412,651,2,5,9
1400076907,157,164,60,4,1,9
111016,212,226,150,1,1,9
700073885,273,292,291,4,3,8
1400058111,303,322,310,4,2,9
700033315,521,521,929,1,9,7
81366,369,398,490,1,12,8
700038484,361,383,459,1,6,9
700129009,341,360,419,1,3,9
700099669,246,262,167,4,4,6
700123150,429,461,860,1,10,9
700053109,395,420,632,2,7,9
1400073976,374,393,1200,2,5,8
700136027,555,572,1546,2,11,8
700081439,355,379,439,2,5,9
700113508,446,475,838,2,7,8
700130761,428,460,360,2,6,9
700091052,392,423,636,1,18,6
700073843,410,428,1204,2,9,7
700126014,562,599,1130,1,5,8
700082768,344,353,380,2,5,9
700129374,322,347,343,2,6,9
95003,261,294,160,2,6,8
700029839,215,224,135,4,8,8
700040353,305,325,288,4,4,6
700073872,434,467,1228,4,9,7
700076015,440,471,926,4,6,9
700104180,500,540,890,2,4,6
700049777,335,358,272,1,2,8
700143113,466,510,1537,2,12,6
700120314,640,668,2263,2,19,7
700097114,488,532,1550,4,8,6
150310,494,524,1450,2,9,9
700130176,268,284,182,2,3,9
700134205,440,477,1213,1,11,6
700097366,405,434,783,1,6,8
700041158,257,275,249,,4,8
700142793,325,345,204,4,2,8
700060788,445,490,1053,1,31,6
700065477,263,286,146,4,9,7
700049237,402,425,650,2,4,9
700069419,390,415,596,1,9,9
700115296,487,528,1679,2,15,4
700131692,530,566,996,4,6,8
700094471,252,266,160,2,1,9
130144,484,527,1250,2,7,6
700029486,240,252,130,4,2,7
700111108,410,438,842,1,10,9
700070012,440,480,1391,2,10,6
700112630,286,304,261,1,4,8
700081423,420,473,1000,2,9,6
66450,215,224,146,1,1,8
162991,310,324,310,1,5,9
700084979,243,256,135,4,3,8
700108483,295,317,264,1,4,9
700060808,361,361,298,2,11,7
700048899,356,373,410,1,3,9
700036035,490,530,1695,,9,7
700093996,329,360,340,2,4,8
700068592,426,448,738,2,13,9
700054370,722,760,2605,2,8,8
700058918,257,274,158,1,2,9
700130220,600,600,1916,1,10,6
1400056660,545,577,1000,2,3,7
130876,333,349,325,1,4,9
700035977,404,456,890,,8,7
700090831,184,195,71,4,6,6
162601,254,267,240,1,4,9
700056770,611,650,2481,2,20,7
172367,665,693,3800,1,13,9
700076687,394,425,674,2,7,8
1400072133,255,270,160,1,1,9
700035936,485,532,1710,,12,6
700142034,147,162,35,2,2,8
700040219,210,220,130,,5,9
700047946,389,419,663,2,6,9
700071412,463,487,1206,2,10,8
700128212,347,366,722,2,10,7
700075658,435,477,1265,1,11,6
700030664,374,424,523,4,16,6
1400034801,274,288,350,4,4,7
700116930,345,369,488,2,5,9
700053572,327,351,420,,5,7
700098230,290,312,240,2,3,9
700092225,360,391,711,4,6,8
700114814,410,440,726,2,8,9
700052187,508,563,1678,1,21,6
700074130,405,455,800,2,16,7
700050685,489,544,1406,2,26,6
700057932,366,384,517,2,9,8
700039694,531,584,2307,,12,5
81251,478,533,1150,1,15,7
700070899,467,496,1224,2,9,9
1400059481,192,200,90,2,4,6
700075848,428,428,472,4,5,8
131028,442,470,660,2,3,7
151115,424,452,850,1,9,8
700108153,496,540,1980,,12,6
700139200,224,245,128,,4,8
700046634,244,260,146,1,3,9
700040829,337,373,426,1,14,7
700039621,423,457,777,1,4,9
700100072,260,280,174,4,4,9
700052536,222,261,128,4,4,7
700127528,269,289,213,4,3,9
700135343,653,697,1797,2,9,6
700139511,355,382,591,4,7,8
700072606,374,398,367,4,2,7
700041225,369,413,628,2,12,7
700139874,414,444,804,2,7,9
700074274,440,471,1225,2,10,6
700113342,377,422,655,2,19,5
700118853,433,450,799,2,6,8
700073116,440,485,1365,1,12,6
700073770,182,189,74,4,4,8
700107592,379,403,515,2,7,9
700057110,590,652,1432,2,25,7
700055221,350,375,422,4,3,9
700052116,530,555,854,4,6,7
102558,486,519,1330,2,9,8
700075751,382,407,292,1,2,6
700078740,470,500,1200,1,11,9
700037285,465,497,1093,2,8,9
700139045,463,495,563,4,3,7
700047415,353,376,448,1,4,9
700093167,340,368,403,1,7,8
700103368,431,462,875,1,7,8
122863,408,427,1100,1,8,9
700044653,194,216,47,1,4,8
700094343,377,400,953,4,6,5
700050755,357,386,862,4,6,7
700134757,252,268,151,2,2,9
700038642,380,380,310,,7,5
700063274,356,378,490,2,3,8
700132112,479,511,679,1,3,7
700116551,496,535,1245,2,18,7
700134489,368,390,590,1,3,9
700066107,215,230,93,4,6,9
1400086481,190,200,90,,2,8
700037186,233,246,156,,4,8
700051959,426,450,550,2,3,6
700136871,302,323,290,4,3,9
156451,552,583,890,2,6,8
106173,544,580,1200,2,4,7
700088886,325,360,415,2,19,7
700114384,270,287,200,4,4,9
700099541,310,350,344,4,14,5
700101005,392,420,635,2,8,8
1400065075,400,427,450,,3,5
700099909,491,510,1600,1,4,7
700059530,225,241,125,1,1,9
700105227,436,480,1024,1,25,5
700054525,359,384,652,,5,7
700057732,290,306,281,2,4,8
700125465,453,482,594,2,3,8
700071062,346,367,379,1,8,9
700097564,415,450,945,4,10,8
700119849,368,403,737,,8,5
700039828,460,485,1089,1,6,9
61162,336,352,410,2,1,9
96478,324,349,330,1,3,9
79086,151,156,46,2,2,9
700062868,186,200,60,,2,8
700109601,260,284,224,4,4,8
167378,310,340,300,1,5,8
700041623,474,474,559,2,11,8
700070419,421,470,1359,2,15,3
700032202,303,341,430,1,7,6
700128198,241,252,195,1,6,8
1400067367,403,422,1156,2,9,5
700064846,448,479,722,2,12,9
158563,569,604,1159,2,5,7
700054799,259,298,275,2,4,8
700083107,550,588,935,2,4,7
168245,200,220,270,2,3,9
700046086,345,371,701,,6,7
700092885,464,503,1623,,6,7
700136979,165,185,50,4,3,9
162356,132,138,33,2,1,9
60058,458,478,995,1,3,9
700075792,528,551,1750,1,9,7
1400077015,253,262,228,2,2,6
700051135,470,485,1472,4,9,5
700117244,605,640,1575,2,13,6
700120637,425,470,1176,1,12,7
700055347,476,530,1420,2,20,7
700067287,243,260,109,4,17,7
172403,165,177,44,4,1,6
700125413,248,286,218,4,4,9
700119416,183,196,48,4,2,8
700046871,330,354,500,4,5,8
700071708,208,225,105,4,5,6
700043735,525,525,980,1,7,7
1400010959,234,246,116,4,1,9
700031843,322,346,359,2,4,9
127534,314,332,320,1,5,9
700053761,236,263,190,2,4,7
700032143,345,370,484,4,4,9
700057231,453,478,630,1,3,9
1400074315,551,578,1678,1,8,9
700087721,496,527,815,1,4,7
700137548,559,619,1826,1,9,7
700055959,654,695,1665,2,9,5
700083220,440,500,1700,2,12,7
700087214,330,353,351,2,6,8
700041008,364,404,542,2,19,5
700115610,398,421,646,2,6,9
700127080,555,594,1202,2,4,7
700102647,414,460,995,1,12,8
700128132,559,587,1857,1,23,7
700058994,359,373,475,1,3,9
700107638,420,450,499,2,3,6
96287,198,211,73,4,1,9
700114203,200,228,111,1,2,6
700114835,390,423,930,,7,7
700139136,302,323,273,4,4,8
700134212,507,556,1671,,14,6
700042045,439,492,1043,2,16,7
700056908,148,156,,,2,9
700057167,355,391,590,,5,7
700043370,286,305,273,,3,7
700030207,412,462,1000,2,25,5
700077201,344,363,415,2,5,9
700124199,380,404,546,1,6,8
700112359,306,332,350,1,6,6
110676,558,590,1250,2,5,7
700031697,511,541,2120,4,9,5
700126047,242,260,192,4,4,9
700093012,400,425,340,1,3,5
700105116,301,324,278,4,5,9
700094072,412,437,923,2,3,9
700099904,455,470,1500,2,5,7
700083229,359,395,510,1,6,8
700067489,359,394,590,2,20,5
111539,258,276,140,4,3,8
700130201,410,439,388,1,2,7
700122076,416,416,520,1,5,7
89977,226,252,109,2,5,8
700128325,495,528,1408,2,7,9
700084106,379,379,359,1,5,6
109083,512,546,840,2,4,8
700033763,385,433,73,2,14,6
700067795,275,296,203,4,8,9
700122314,277,297,204,4,4,7
1400080119,410,429,1400,2,7,5
700085363,283,299,241,1,3,9
700112782,644,683,1874,1,6,7
700058504,270,300,183,4,4,9
63456,380,400,550,2,5,6
53268,372,396,445,1,6,7
700111623,525,578,1804,1,25,8
700126113,555,594,2135,2,12,8
700048269,150,170,40,2,2,8
700051358,505,555,1862,2,12,6
700054907,264,292,239,2,3,8
700040717,441,487,945,1,23,6
700105418,261,284,226,4,5,8
111494,302,321,260,1,13,7
700063345,384,408,1000,,7,6
700039341,411,437,727,2,3,9
168384,408,433,550,1,3,7
1400088179,238,255,130,1,2,9
700135576,175,200,64,2,4,7
700037590,165,182,48,,2,9
700098029,413,440,702,2,7,8
700032077,272,287,179,4,3,9
700123532,452,487,1500,,13,7
1400009690,174,182,150,4,3,6
700079559,367,391,500,4,4,8
700093659,526,554,933,4,4,9
88916,294,324,258,2,5,8
127727,252,262,148,1,3,9
700139755,466,498,962,2,7,6
700030364,365,365,287,1,7,7
66997,235,242,148,2,2,8
700088908,349,376,596,,6,7
700087775,585,627,1800,2,7,6
93457,395,423,650,2,5,9
700087220,353,378,425,2,5,9
700097147,494,530,1700,4,17,6
700059724,515,570,1581,2,17,6
700128743,372,404,542,2,13,8
700119822,255,289,197,,5,7
700064389,403,432,695,4,12,9
700130786,323,365,380,2,6,8
83941,357,377,475,1,3,8
700111984,310,333,420,,4,8
700115531,528,570,2080,4,15,6
700029666,452,500,919,2,40,6
700093028,425,464,1233,,11,5
700127132,660,695,2814,2,21,8
700139758,396,420,659,1,8,8
700093646,485,548,1704,4,20,7
700053315,192,216,80,1,3,4
700045895,536,573,1058,1,5,6
700130698,460,490,986,1,14,9
700113214,660,690,3312,2,21,7
700030308,491,533,1313,,12,4
1400069271,534,558,2100,2,5,8
700049057,480,509,1050,1,8,9
88851,412,452,725,2,7,7
700118758,469,495,1102,1,11,8
173576,552,574,1758,1,11,7
700103258,416,455,1110,2,6,6
126982,372,391,551,2,4,9
700123923,472,500,960,2,14,8
700085323,346,371,610,4,5,7
700129548,213,229,69,4,7,8
700046289,380,412,891,,6,6
700102633,390,420,950,4,6,7
700096133,470,507,1700,4,5,6
170910,530,562,1175,1,6,7
1400076942,490,520,1140,1,13,8
700082638,478,506,,2,13,9
700056539,417,468,900,2,25,4
700110152,232,250,112,4,2,9
700137628,600,630,2001,2,14,8
104135,503,535,815,2,6,6
700110629,395,446,621,1,18,7
700133325,411,436,825,2,13,8
700112097,231,257,113,4,5,8
1400015973,446,475,804,2,4,8
700088183,193,207,66,,2,9
700087758,305,321,320,2,2,9
115157,760,823,4500,2,28,8
700124922,157,178,43,2,2,9
700071866,471,508,1673,1,17,3
700069659,391,425,678,1,16,8
700120925,219,240,69,2,3,9
158779,282,304,286,2,3,9
700065416,232,244,160,4,9,9
122811,335,354,345,2,2,9
700123370,472,509,1732,,13,6
700105144,282,300,295,4,5,8
59604,520,560,1400,2,16,7
700045719,150,156,100,4,3,6
700073902,430,463,1202,4,7,7
111026,448,476,1600,2,12,9
150951,468,496,1205,1,11,8
149650,420,442,680,2,6,9
700128128,313,325,323,2,4,9
700039214,288,310,,4,5,6
700136005,613,642,2210,2,13,7
